iter	Passed	Remaining
6338	39181	22628
6339	39187	22622
6340	39192	22615
6341	39198	22609
6342	39205	22603
6343	39210	22596
6344	39216	22590
6345	39222	22583
6346	39227	22577
6347	39233	22571
6348	39239	22564
6349	39244	22557
6350	39251	22552
6351	39256	22545
6352	39261	22538
6353	39267	22532
6354	39273	22525
6355	39279	22519
6356	39285	22513
6357	39291	22506
6358	39297	22500
6359	39302	22494
6360	39308	22487
6361	39315	22481
6362	39320	22474
6363	39325	22468
6364	39330	22461
6365	39336	22455
6366	39341	22448
6367	39347	22441
6368	39352	22435
6369	39358	22428
6370	39364	22422
6371	39370	22416
6372	39375	22409
6373	39382	22403
6374	39385	22395
6375	39391	22389
6376	39398	22383
6377	39405	22377
6378	39411	22371
6379	39416	22364
6380	39422	22358
6381	39429	22352
6382	39432	22344
6383	39438	22338
6384	39444	22332
6385	39450	22326
6386	39456	22319
6387	39461	22313
6388	39467	22306
6389	39473	22300
6390	39478	22293
6391	39484	22287
6392	39490	22280
6393	39495	22274
6394	39501	22267
6395	39507	22261
6396	39513	22255
6397	39519	22248
6398	39524	22242
6399	39530	22235
6400	39533	22227
6401	39538	22221
6402	39544	22214
6403	39550	22208
6404	39556	22202
6405	39561	22195
6406	39567	22189
6407	39573	22182
6408	39576	22174
6409	39579	22166
6410	39585	22160
6411	39590	22154
6412	39596	22147
6413	39605	22142
6414	39620	22141
6415	39625	22135
6416	39632	22128
6417	39637	22122
6418	39642	22115
6419	39649	22109
6420	39654	22103
6421	39660	22096
6422	39666	22090
6423	39671	22083
6424	39677	22077
6425	39683	22070
6426	39688	22064
6427	39695	22058
6428	39701	22052
6429	39707	22045
6430	39713	22039
6431	39719	22033
6432	39724	22026
6433	39730	22020
6434	39735	22013
6435	39741	22007
6436	39746	22000
6437	39752	21994
6438	39758	21987
6439	39764	21981
6440	39769	21974
6441	39775	21968
6442	39781	21962
6443	39787	21955
6444	39793	21949
6445	39799	21943
6446	39805	21937
6447	39812	21931
6448	39818	21925
6449	39825	21919
6450	39831	21913
6451	39839	21908
6452	39849	21903
6453	39858	21899
6454	39866	21893
6455	39875	21889
6456	39884	21884
6457	39893	21880
6458	39902	21875
6459	39912	21871
6460	39922	21867
6461	39931	21862
6462	39940	21858
6463	39948	21853
6464	39958	21848
6465	39967	21844
6466	39976	21839
6467	39984	21834
6468	39998	21832
6469	40011	21829
6470	40021	21825
6471	40030	21821
6472	40041	21817
6473	40046	21811
6474	40056	21806
6475	40061	21800
6476	40072	21796
6477	40079	21790
6478	40086	21785
6479	40095	21780
6480	40106	21776
6481	40120	21774
6482	40131	21771
6483	40137	21765
6484	40143	21758
6485	40149	21752
6486	40154	21745
6487	40160	21739
6488	40166	21732
6489	40171	21726
6490	40177	21719
6491	40183	21713
6492	40190	21707
6493	40194	21700
6494	40200	21694
6495	40206	21687
6496	40213	21681
6497	40219	21675
6498	40226	21669
6499	40231	21663
6500	40237	21656
6501	40243	21650
6502	40248	21643
6503	40254	21637
6504	40259	21630
6505	40265	21624
6506	40270	21617
6507	40276	21611
6508	40282	21604
6509	40288	21598
6510	40294	21592
6511	40300	21585
6512	40305	21579
6513	40311	21572
6514	40316	21566
6515	40322	21559
6516	40327	21553
6517	40332	21546
6518	40338	21540
6519	40344	21533
6520	40350	21527
6521	40355	21520
6522	40360	21513
6523	40365	21507
6524	40372	21500
6525	40377	21494
6526	40383	21487
6527	40390	21481
6528	40396	21475
6529	40403	21470
6530	40408	21463
6531	40415	21457
6532	40421	21451
6533	40426	21444
6534	40432	21438
6535	40437	21431
6536	40442	21424
6537	40450	21419
6538	40455	21412
6539	40461	21406
6540	40469	21400
6541	40475	21394
6542	40482	21389
6543	40488	21382
6544	40494	21376
6545	40501	21370
6546	40507	21364
6547	40512	21357
6548	40518	21351
6549	40524	21344
6550	40529	21338
6551	40534	21331
6552	40539	21324
6553	40545	21318
6554	40551	21311
6555	40556	21305
6556	40563	21299
6557	40567	21291
6558	40572	21285
6559	40579	21279
6560	40585	21273
6561	40591	21266
6562	40598	21260
6563	40603	21254
6564	40610	21248
6565	40616	21242
6566	40622	21235
6567	40628	21229
6568	40634	21223
6569	40640	21217
6570	40643	21209
6571	40648	21202
6572	40654	21196
6573	40660	21190
6574	40666	21183
6575	40672	21177
6576	40678	21171
6577	40684	21164
6578	40690	21158
6579	40695	21151
6580	40701	21145
6581	40707	21139
6582	40712	21132
6583	40718	21126
6584	40724	21119
6585	40727	21112
6586	40733	21105
6587	40739	21099
6588	40745	21092
6589	40750	21086
6590	40756	21080
6591	40763	21074
6592	40769	21068
6593	40776	21062
6594	40779	21054
6595	40785	21048
6596	40788	21040
6597	40801	21037
6598	40808	21031
6599	40811	21024
6600	40818	21018
6601	40824	21011
6602	40829	21005
6603	40836	20999
6604	40842	20993
6605	40848	20986
6606	40854	20980
6607	40859	20973
6608	40865	20967
6609	40870	20960
6610	40876	20954
6611	40882	20948
6612	40887	20941
6613	40893	20935
6614	40899	20928
6615	40904	20922
6616	40909	20915
6617	40915	20909
6618	40920	20902
6619	40926	20896
6620	40932	20889
6621	40937	20883
6622	40943	20876
6623	40948	20870
6624	40953	20863
6625	40957	20855
6626	40963	20849
6627	40971	20844
6628	40977	20838
6629	40983	20831
6630	40989	20825
6631	40994	20818
6632	41001	20812
6633	41007	20806
6634	41013	20800
6635	41019	20794
6636	41025	20787
6637	41031	20781
6638	41036	20774
6639	41042	20768
6640	41047	20761
6641	41053	20755
6642	41059	20749
6643	41065	20742
6644	41071	20736
6645	41077	20730
6646	41082	20723
6647	41087	20716
6648	41093	20710
6649	41098	20703
6650	41105	20697
6651	41108	20690
6652	41113	20683
6653	41120	20677
6654	41125	20670
6655	41131	20664
6656	41137	20658
6657	41142	20651
6658	41148	20645
6659	41153	20638
6660	41159	20632
6661	41164	20625
6662	41170	20619
6663	41176	20612
6664	41179	20605
6665	41185	20598
6666	41190	20592
6667	41198	20587
6668	41204	20580
6669	41210	20574
6670	41216	20568
6671	41222	20561
6672	41230	20556
6673	41236	20550
6674	41241	20543
6675	41247	20537
6676	41251	20529
6677	41256	20523
6678	41262	20516
6679	41267	20510
6680	41273	20503
6681	41279	20497
6682	41284	20491
6683	41290	20484
6684	41295	20477
6685	41300	20471
6686	41305	20464
6687	41312	20458
6688	41318	20452
6689	41323	20445
6690	41329	20439
6691	41334	20432
6692	41340	20426
6693	41344	20419
6694	41350	20412
6695	41353	20405
6696	41360	20399
6697	41366	20392
6698	41372	20386
6699	41377	20380
6700	41383	20373
6701	41390	20368
6702	41397	20362
6703	41402	20355
6704	41406	20348
6705	41412	20341
6706	41418	20335
6707	41423	20329
6708	41427	20321
6709	41432	20315
6710	41438	20308
6711	41444	20302
6712	41449	20295
6713	41455	20289
6714	41461	20282
6715	41466	20276
6716	41472	20270
6717	41477	20263
6718	41483	20257
6719	41489	20250
6720	41494	20244
6721	41500	20237
6722	41506	20231
6723	41511	20224
6724	41517	20218
6725	41523	20212
6726	41529	20206
6727	41535	20199
6728	41541	20193
6729	41546	20187
6730	41552	20180
6731	41557	20173
6732	41560	20166
6733	41566	20159
6734	41572	20153
6735	41577	20147
6736	41585	20141
6737	41591	20135
6738	41597	20129
6739	41603	20122
6740	41609	20116
6741	41617	20111
6742	41622	20104
6743	41628	20098
6744	41633	20091
6745	41638	20084
6746	41645	20078
6747	41650	20072
6748	41655	20065
6749	41662	20059
6750	41667	20053
6751	41673	20046
6752	41679	20040
6753	41684	20033
6754	41690	20027
6755	41695	20020
6756	41701	20014
6757	41706	20007
6758	41712	20001
6759	41718	19995
6760	41723	19988
6761	41729	19982
6762	41735	19975
6763	41740	19969
6764	41746	19963
6765	41752	19956
6766	41758	19950
6767	41763	19943
6768	41769	19937
6769	41775	19931
6770	41781	19924
6771	41786	19918
6772	41793	19912
6773	41807	19910
6774	41813	19903
6775	41819	19897
6776	41824	19890
6777	41830	19884
6778	41836	19878
6779	41841	19871
6780	41847	19865
6781	41854	19859
6782	41860	19853
6783	41867	19847
6784	41873	19841
6785	41879	19835
6786	41885	19828
6787	41889	19821
6788	41896	19815
6789	41902	19809
6790	41908	19803
6791	41915	19797
6792	41922	19791
6793	41927	19785
6794	41934	19779
6795	41941	19773
6796	41945	19766
6797	41952	19760
6798	41958	19754
6799	41964	19748
6800	41971	19741
6801	41977	19735
6802	41981	19728
6803	41988	19722
6804	41995	19717
6805	42004	19712
6806	42011	19706
6807	42018	19700
6808	42025	19695
6809	42032	19689
6810	42039	19683
6811	42046	19677
6812	42052	19671
6813	42059	19665
6814	42065	19659
6815	42071	19653
6816	42075	19645
6817	42081	19639
6818	42087	19633
6819	42093	19627
6820	42099	19620
6821	42107	19615
6822	42113	19609
6823	42119	19603
6824	42126	19597
6825	42133	19591
6826	42139	19585
6827	42146	19579
6828	42149	19571
6829	42156	19566
6830	42160	19558
6831	42167	19552
6832	42173	19546
6833	42179	19540
6834	42186	19534
6835	42193	19529
6836	42201	19523
6837	42208	19517
6838	42214	19511
6839	42218	19504
6840	42224	19498
6841	42230	19492
6842	42237	19486
6843	42243	19479
6844	42249	19473
6845	42255	19467
6846	42259	19460
6847	42267	19455
6848	42271	19447
6849	42276	19441
6850	42283	19435
6851	42288	19428
6852	42294	19422
6853	42300	19416
6854	42306	19409
6855	42309	19402
6856	42316	19396
6857	42322	19389
6858	42327	19383
6859	42333	19377
6860	42338	19370
6861	42345	19364
6862	42350	19358
6863	42356	19351
6864	42362	19345
6865	42367	19338
6866	42373	19332
6867	42380	19326
6868	42385	19320
6869	42391	19313
6870	42396	19307
6871	42402	19300
6872	42409	19295
6873	42415	19288
6874	42421	19282
6875	42426	19275
6876	42432	19269
6877	42437	19262
6878	42443	19256
6879	42448	19249
6880	42453	19243
6881	42459	19237
6882	42465	19230
6883	42471	19224
6884	42476	19217
6885	42482	19211
6886	42487	19204
6887	42493	19198
6888	42498	19191
6889	42505	19186
6890	42511	19179
6891	42516	19173
6892	42523	19167
6893	42529	19160
6894	42534	19154
6895	42540	19148
6896	42545	19141
6897	42551	19135
6898	42556	19128
6899	42562	19122
6900	42568	19115
6901	42573	19109
6902	42578	19102
6903	42584	19096
6904	42589	19089
6905	42595	19083
6906	42602	19077
6907	42608	19071
6908	42614	19065
6909	42620	19059
6910	42625	19052
6911	42632	19046
6912	42637	19039
6913	42645	19034
6914	42654	19029
6915	42660	19023
6916	42667	19017
6917	42673	19011
6918	42679	19005
6919	42684	18998
6920	42690	18991
6921	42696	18985
6922	42702	18979
6923	42708	18973
6924	42713	18966
6925	42719	18960
6926	42724	18953
6927	42729	18947
6928	42734	18940
6929	42739	18933
6930	42745	18927
6931	42752	18921
6932	42757	18914
6933	42762	18908
6934	42768	18901
6935	42773	18895
6936	42779	18888
6937	42784	18882
6938	42790	18876
6939	42796	18870
6940	42810	18867
6941	42816	18860
6942	42822	18854
6943	42828	18848
6944	42833	18841
6945	42839	18835
6946	42844	18829
6947	42850	18822
6948	42856	18816
6949	42861	18809
6950	42866	18803
6951	42872	18796
6952	42877	18790
6953	42883	18783
6954	42888	18777
6955	42891	18769
6956	42896	18763
6957	42902	18756
6958	42908	18750
6959	42917	18745
6960	42922	18739
6961	42928	18732
6962	42933	18725
6963	42938	18719
6964	42943	18712
6965	42948	18706
6966	42954	18699
6967	42960	18693
6968	42966	18687
6969	42972	18680
6970	42977	18674
6971	42982	18667
6972	42989	18661
6973	42994	18655
6974	43000	18649
6975	43007	18642
6976	43013	18636
6977	43019	18630
6978	43024	18623
6979	43030	18617
6980	43035	18611
6981	43040	18604
6982	43046	18598
6983	43052	18591
6984	43057	18585
6985	43063	18578
6986	43066	18571
6987	43072	18565
6988	43078	18559
6989	43083	18552
6990	43089	18546
6991	43095	18539
6992	43100	18533
6993	43105	18526
6994	43112	18520
6995	43117	18514
6996	43123	18508
6997	43129	18501
6998	43135	18495
6999	43141	18489
7000	43146	18482
7001	43151	18476
7002	43157	18469
7003	43162	18463
7004	43168	18456
7005	43174	18450
7006	43179	18443
7007	43184	18437
7008	43190	18431
7009	43197	18424
7010	43202	18418
7011	43208	18412
7012	43215	18406
7013	43219	18399
7014	43226	18393
7015	43231	18386
7016	43237	18380
7017	43240	18373
7018	43245	18366
7019	43251	18360
7020	43254	18352
7021	43260	18346
7022	43265	18339
7023	43272	18334
7024	43277	18327
7025	43282	18320
7026	43288	18314
7027	43293	18307
7028	43299	18301
7029	43304	18294
7030	43309	18288
7031	43315	18282
7032	43321	18275
7033	43326	18269
7034	43332	18263
7035	43337	18256
7036	43342	18249
7037	43347	18243
7038	43352	18236
7039	43357	18230
7040	43364	18223
7041	43369	18217
7042	43375	18211
7043	43381	18204
7044	43386	18198
7045	43391	18191
7046	43397	18185
7047	43403	18179
7048	43409	18172
7049	43414	18166
7050	43421	18160
7051	43428	18154
7052	43435	18148
7053	43439	18142
7054	43445	18135
7055	43451	18129
7056	43456	18122
7057	43461	18116
7058	43467	18109
7059	43473	18103
7060	43478	18097
7061	43483	18090
7062	43489	18084
7063	43495	18077
7064	43500	18071
7065	43505	18064
7066	43511	18058
7067	43516	18051
7068	43521	18045
7069	43528	18039
7070	43533	18032
7071	43539	18026
7072	43545	18020
7073	43550	18013
7074	43556	18007
7075	43561	18000
7076	43567	17994
7077	43573	17988
7078	43578	17981
7079	43584	17975
7080	43589	17969
7081	43595	17962
7082	43601	17956
7083	43607	17950
7084	43612	17943
7085	43619	17938
7086	43627	17932
7087	43632	17925
7088	43638	17919
7089	43644	17913
7090	43650	17906
7091	43655	17900
7092	43661	17894
7093	43667	17887
7094	43672	17881
7095	43678	17875
7096	43684	17868
7097	43689	17862
7098	43694	17855
7099	43700	17849
7100	43705	17842
7101	43711	17836
7102	43716	17830
7103	43722	17823
7104	43725	17816
7105	43730	17809
7106	43736	17803
7107	43742	17797
7108	43748	17791
7109	43754	17784
7110	43759	17778
7111	43765	17772
7112	43771	17765
7113	43776	17759
7114	43782	17752
7115	43787	17746
7116	43792	17739
7117	43798	17733
7118	43802	17726
7119	43808	17720
7120	43822	17717
7121	43827	17710
7122	43833	17704
7123	43839	17698
7124	43842	17690
7125	43845	17683
7126	43852	17677
7127	43857	17671
7128	43863	17664
7129	43868	17658
7130	43873	17651
7131	43879	17645
7132	43882	17637
7133	43885	17630
7134	43891	17624
7135	43898	17618
7136	43904	17612
7137	43909	17605
7138	43915	17599
7139	43920	17593
7140	43927	17586
7141	43932	17580
7142	43937	17573
7143	43943	17567
7144	43949	17561
7145	43955	17554
7146	43960	17548
7147	43966	17542
7148	43971	17535
7149	43977	17529
7150	43983	17523
7151	43988	17516
7152	43994	17510
7153	44000	17504
7154	44006	17498
7155	44012	17491
7156	44017	17485
7157	44024	17479
7158	44030	17473
7159	44037	17467
7160	44042	17460
7161	44048	17454
7162	44054	17448
7163	44060	17442
7164	44065	17435
7165	44071	17429
7166	44078	17423
7167	44083	17416
7168	44089	17410
7169	44094	17404
7170	44100	17397
7171	44106	17391
7172	44112	17385
7173	44118	17379
7174	44123	17372
7175	44128	17366
7176	44132	17359
7177	44137	17352
7178	44142	17345
7179	44148	17339
7180	44152	17332
7181	44157	17326
7182	44160	17318
7183	44164	17311
7184	44169	17305
7185	44173	17297
7186	44179	17291
7187	44184	17285
7188	44190	17278
7189	44196	17272
7190	44201	17266
7191	44208	17260
7192	44216	17254
7193	44221	17248
7194	44227	17242
7195	44233	17236
7196	44238	17229
7197	44245	17223
7198	44250	17217
7199	44255	17210
7200	44262	17204
7201	44267	17198
7202	44272	17191
7203	44278	17185
7204	44285	17179
7205	44291	17173
7206	44296	17166
7207	44302	17160
7208	44308	17154
7209	44313	17147
7210	44319	17141
7211	44326	17135
7212	44331	17129
7213	44336	17122
7214	44342	17116
7215	44348	17109
7216	44354	17103
7217	44359	17097
7218	44363	17090
7219	44368	17083
7220	44374	17077
7221	44381	17071
7222	44387	17065
7223	44392	17059
7224	44398	17052
7225	44404	17046
7226	44409	17039
7227	44415	17033
7228	44425	17029
7229	44430	17022
7230	44434	17015
7231	44440	17009
7232	44446	17003
7233	44452	16996
7234	44458	16990
7235	44461	16983
7236	44467	16977
7237	44473	16970
7238	44477	16963
7239	44483	16957
7240	44488	16951
7241	44494	16945
7242	44500	16938
7243	44503	16931
7244	44509	16925
7245	44515	16919
7246	44521	16912
7247	44524	16905
7248	44530	16899
7249	44536	16893
7250	44542	16886
7251	44548	16880
7252	44553	16874
7253	44559	16867
7254	44565	16861
7255	44570	16855
7256	44576	16849
7257	44582	16842
7258	44587	16836
7259	44593	16830
7260	44598	16823
7261	44603	16817
7262	44610	16810
7263	44613	16803
7264	44618	16797
7265	44623	16790
7266	44630	16784
7267	44636	16778
7268	44643	16772
7269	44648	16766
7270	44654	16759
7271	44660	16753
7272	44665	16747
7273	44671	16741
7274	44677	16734
7275	44683	16728
7276	44688	16722
7277	44694	16715
7278	44699	16709
7279	44705	16703
7280	44710	16696
7281	44716	16690
7282	44721	16683
7283	44727	16677
7284	44732	16671
7285	44738	16664
7286	44744	16658
7287	44749	16652
7288	44755	16645
7289	44761	16639
7290	44766	16633
7291	44771	16626
7292	44776	16620
7293	44781	16613
7294	44788	16607
7295	44793	16601
7296	44798	16594
7297	44805	16588
7298	44811	16582
7299	44818	16576
7300	44824	16570
7301	44840	16567
7302	44845	16561
7303	44851	16555
7304	44857	16548
7305	44862	16542
7306	44868	16536
7307	44873	16529
7308	44878	16523
7309	44887	16517
7310	44893	16511
7311	44902	16506
7312	44905	16499
7313	44913	16493
7314	44920	16488
7315	44928	16482
7316	44935	16476
7317	44942	16471
7318	44949	16465
7319	44956	16459
7320	44964	16454
7321	44971	16448
7322	44975	16441
7323	44982	16435
7324	44986	16428
7325	44992	16422
7326	44999	16416
7327	45006	16410
7328	45012	16404
7329	45020	16398
7330	45027	16393
7331	45034	16387
7332	45040	16381
7333	45046	16375
7334	45054	16369
7335	45060	16363
7336	45066	16357
7337	45071	16350
7338	45077	16344
7339	45084	16338
7340	45089	16332
7341	45095	16325
7342	45101	16319
7343	45107	16313
7344	45114	16307
7345	45119	16301
7346	45124	16294
7347	45134	16289
7348	45141	16283
7349	45149	16278
7350	45155	16272
7351	45160	16265
7352	45164	16258
7353	45170	16252
7354	45176	16246
7355	45182	16240
7356	45188	16234
7357	45195	16228
7358	45202	16222
7359	45210	16216
7360	45217	16210
7361	45223	16204
7362	45231	16199
7363	45237	16192
7364	45243	16186
7365	45249	16180
7366	45255	16174
7367	45261	16168
7368	45267	16162
7369	45273	16155
7370	45279	16149
7371	45284	16143
7372	45290	16137
7373	45296	16130
7374	45301	16124
7375	45308	16118
7376	45315	16112
7377	45318	16105
7378	45326	16100
7379	45334	16094
7380	45341	16088
7381	45346	16082
7382	45352	16075
7383	45358	16069
7384	45364	16063
7385	45370	16057
7386	45376	16050
7387	45382	16044
7388	45387	16038
7389	45393	16032
7390	45400	16026
7391	45406	16020
7392	45412	16013
7393	45418	16007
7394	45424	16001
7395	45430	15995
7396	45436	15989
7397	45440	15982
7398	45446	15975
7399	45452	15969
7400	45458	15963
7401	45465	15957
7402	45470	15951
7403	45476	15945
7404	45482	15938
7405	45487	15932
7406	45493	15926
7407	45499	15919
7408	45505	15913
7409	45510	15907
7410	45514	15900
7411	45519	15893
7412	45524	15887
7413	45531	15881
7414	45536	15874
7415	45541	15868
7416	45547	15862
7417	45552	15855
7418	45558	15849
7419	45564	15843
7420	45569	15836
7421	45576	15830
7422	45582	15824
7423	45587	15818
7424	45594	15812
7425	45598	15805
7426	45613	15802
7427	45618	15795
7428	45624	15789
7429	45630	15783
7430	45636	15777
7431	45642	15771
7432	45647	15764
7433	45653	15758
7434	45657	15751
7435	45662	15744
7436	45668	15738
7437	45674	15732
7438	45678	15725
7439	45683	15719
7440	45690	15713
7441	45695	15706
7442	45701	15700
7443	45706	15694
7444	45712	15687
7445	45717	15681
7446	45724	15675
7447	45729	15668
7448	45735	15662
7449	45741	15656
7450	45746	15649
7451	45752	15643
7452	45757	15637
7453	45763	15630
7454	45769	15624
7455	45773	15617
7456	45778	15611
7457	45785	15605
7458	45790	15599
7459	45795	15592
7460	45806	15588
7461	45812	15582
7462	45818	15575
7463	45824	15569
7464	45831	15563
7465	45838	15557
7466	45844	15551
7467	45850	15545
7468	45855	15538
7469	45861	15532
7470	45867	15526
7471	45872	15520
7472	45878	15513
7473	45884	15507
7474	45889	15501
7475	45895	15494
7476	45900	15488
7477	45906	15482
7478	45912	15475
7479	45917	15469
7480	45923	15463
7481	45929	15457
7482	45934	15450
7483	45940	15444
7484	45946	15438
7485	45949	15431
7486	45954	15424
7487	45960	15418
7488	45967	15412
7489	45974	15406
7490	45978	15399
7491	45983	15393
7492	45989	15387
7493	45995	15381
7494	46001	15374
7495	46008	15368
7496	46012	15361
7497	46017	15355
7498	46023	15349
7499	46029	15343
7500	46034	15336
7501	46040	15330
7502	46046	15324
7503	46052	15318
7504	46058	15311
7505	46064	15305
7506	46070	15299
7507	46076	15293
7508	46081	15286
7509	46087	15280
7510	46092	15274
7511	46097	15267
7512	46104	15261
7513	46110	15255
7514	46115	15249
7515	46121	15242
7516	46126	15236
7517	46132	15230
7518	46138	15224
7519	46144	15217
7520	46149	15211
7521	46155	15205
7522	46160	15198
7523	46166	15192
7524	46172	15186
7525	46177	15179
7526	46183	15173
7527	46190	15167
7528	46196	15161
7529	46202	15155
7530	46208	15149
7531	46216	15143
7532	46222	15137
7533	46228	15131
7534	46234	15125
7535	46239	15118
7536	46244	15112
7537	46249	15105
7538	46255	15099
7539	46261	15093
7540	46266	15086
7541	46272	15080
7542	46279	15074
7543	46285	15068
7544	46290	15062
7545	46296	15055
7546	46301	15049
7547	46306	15043
7548	46312	15036
7549	46318	15030
7550	46323	15024
7551	46328	15017
7552	46333	15011
7553	46339	15004
7554	46345	14998
7555	46350	14992
7556	46357	14986
7557	46360	14979
7558	46366	14972
7559	46371	14966
7560	46377	14960
7561	46383	14954
7562	46390	14948
7563	46396	14942
7564	46402	14935
7565	46409	14930
7566	46414	14923
7567	46420	14917
7568	46425	14911
7569	46431	14904
7570	46437	14898
7571	46443	14892
7572	46449	14886
7573	46455	14879
7574	46460	14873
7575	46465	14867
7576	46471	14860
7577	46475	14853
7578	46480	14847
7579	46486	14841
7580	46492	14835
7581	46495	14827
7582	46501	14821
7583	46507	14815
7584	46513	14809
7585	46519	14803
7586	46524	14796
7587	46527	14789
7588	46533	14783
7589	46539	14777
7590	46544	14770
7591	46550	14764
7592	46556	14758
7593	46561	14752
7594	46567	14745
7595	46572	14739
7596	46578	14733
7597	46584	14727
7598	46590	14720
7599	46606	14717
7600	46614	14712
7601	46620	14706
7602	46626	14699
7603	46631	14693
7604	46638	14687
7605	46644	14681
7606	46649	14675
7607	46655	14668
7608	46661	14662
7609	46668	14656
7610	46674	14650
7611	46679	14644
7612	46685	14637
7613	46690	14631
7614	46696	14625
7615	46702	14618
7616	46707	14612
7617	46713	14606
7618	46719	14600
7619	46725	14593
7620	46731	14587
7621	46736	14581
7622	46743	14575
7623	46748	14569
7624	46754	14562
7625	46759	14556
7626	46764	14550
7627	46771	14544
7628	46777	14537
7629	46783	14531
7630	46792	14526
7631	46798	14520
7632	46805	14514
7633	46811	14508
7634	46818	14502
7635	46825	14496
7636	46831	14490
7637	46838	14484
7638	46843	14478
7639	46847	14471
7640	46853	14465
7641	46859	14458
7642	46864	14452
7643	46867	14445
7644	46873	14439
7645	46879	14432
7646	46882	14425
7647	46888	14419
7648	46893	14413
7649	46899	14407
7650	46906	14401
7651	46911	14394
7652	46917	14388
7653	46923	14382
7654	46928	14375
7655	46934	14369
7656	46939	14363
7657	46945	14357
7658	46951	14350
7659	46956	14344
7660	46963	14338
7661	46968	14332
7662	46973	14325
7663	46981	14319
7664	46987	14313
7665	46993	14307
7666	47001	14302
7667	47007	14295
7668	47013	14289
7669	47019	14283
7670	47025	14277
7671	47031	14271
7672	47037	14265
7673	47043	14258
7674	47049	14252
7675	47055	14246
7676	47061	14240
7677	47067	14234
7678	47074	14228
7679	47080	14222
7680	47083	14215
7681	47089	14209
7682	47095	14202
7683	47101	14196
7684	47106	14190
7685	47113	14184
7686	47119	14178
7687	47125	14171
7688	47131	14165
7689	47136	14159
7690	47142	14153
7691	47147	14146
7692	47152	14140
7693	47158	14134
7694	47163	14127
7695	47168	14121
7696	47174	14114
7697	47179	14108
7698	47185	14102
7699	47190	14095
7700	47196	14089
7701	47203	14083
7702	47210	14077
7703	47217	14072
7704	47223	14065
7705	47228	14059
7706	47236	14053
7707	47242	14047
7708	47247	14041
7709	47253	14035
7710	47259	14028
7711	47265	14022
7712	47270	14016
7713	47275	14009
7714	47282	14003
7715	47287	13997
7716	47292	13991
7717	47298	13984
7718	47304	13978
7719	47309	13972
7720	47315	13966
7721	47321	13959
7722	47327	13953
7723	47330	13946
7724	47336	13940
7725	47341	13934
7726	47347	13927
7727	47353	13921
7728	47359	13915
7729	47364	13909
7730	47370	13902
7731	47373	13895
7732	47379	13889
7733	47384	13883
7734	47389	13876
7735	47395	13870
7736	47402	13864
7737	47408	13858
7738	47415	13852
7739	47421	13846
7740	47428	13840
7741	47433	13834
7742	47439	13828
7743	47445	13821
7744	47450	13815
7745	47456	13809
7746	47462	13803
7747	47467	13796
7748	47473	13790
7749	47478	13784
7750	47484	13777
7751	47490	13771
7752	47496	13765
7753	47501	13759
7754	47507	13752
7755	47512	13746
7756	47519	13740
7757	47525	13734
7758	47530	13728
7759	47536	13721
7760	47542	13715
7761	47548	13709
7762	47554	13703
7763	47557	13696
7764	47562	13690
7765	47568	13683
7766	47574	13677
7767	47579	13671
7768	47585	13665
7769	47591	13658
7770	47599	13653
7771	47609	13648
7772	47625	13644
7773	47632	13638
7774	47637	13632
7775	47643	13626
7776	47650	13620
7777	47655	13614
7778	47660	13607
7779	47667	13601
7780	47672	13595
7781	47678	13589
7782	47684	13582
7783	47689	13576
7784	47695	13570
7785	47700	13563
7786	47705	13557
7787	47711	13551
7788	47717	13545
7789	47722	13538
7790	47728	13532
7791	47733	13526
7792	47740	13520
7793	47746	13514
7794	47752	13507
7795	47758	13501
7796	47763	13495
7797	47769	13489
7798	47774	13482
7799	47779	13476
7800	47786	13470
7801	47792	13464
7802	47798	13458
7803	47804	13451
7804	47811	13445
7805	47817	13439
7806	47823	13433
7807	47827	13426
7808	47832	13420
7809	47838	13414
7810	47843	13408
7811	47849	13401
7812	47856	13395
7813	47861	13389
7814	47867	13383
7815	47874	13377
7816	47879	13371
7817	47885	13364
7818	47891	13358
7819	47896	13352
7820	47902	13346
7821	47908	13339
7822	47913	13333
7823	47919	13327
7824	47924	13320
7825	47928	13314
7826	47933	13307
7827	47939	13301
7828	47945	13295
7829	47951	13289
7830	47956	13282
7831	47963	13276
7832	47969	13270
7833	47975	13264
7834	47981	13258
7835	47987	13252
7836	47993	13246
7837	47999	13239
7838	48005	13233
7839	48010	13227
7840	48017	13221
7841	48020	13214
7842	48024	13207
7843	48030	13201
7844	48037	13195
7845	48042	13189
7846	48049	13183
7847	48055	13177
7848	48059	13170
7849	48065	13164
7850	48071	13158
7851	48076	13151
7852	48082	13145
7853	48088	13139
7854	48093	13133
7855	48099	13126
7856	48104	13120
7857	48111	13114
7858	48117	13108
7859	48122	13102
7860	48128	13095
7861	48134	13089
7862	48139	13083
7863	48145	13077
7864	48151	13070
7865	48157	13064
7866	48163	13058
7867	48168	13052
7868	48174	13046
7869	48180	13039
7870	48185	13033
7871	48192	13027
7872	48199	13021
7873	48205	13015
7874	48211	13009
7875	48217	13003
7876	48224	12997
7877	48272	13002
7878	48280	12996
7879	48297	12993
7880	48305	12988
7881	48313	12982
7882	48317	12975
7883	48324	12969
7884	48331	12963
7885	48339	12958
7886	48346	12952
7887	48354	12946
7888	48361	12941
7889	48370	12935
7890	48377	12929
7891	48386	12924
