iter	RMSE
5752	0.6139957184
5753	0.6139956651
5754	0.613995451
5755	0.6139954474
5756	0.6139954474
5757	0.6139953417
5758	0.6139953417
5759	0.6139953166
5760	0.6139953065
5761	0.6139952262
5762	0.6139952247
5763	0.613995189
5764	0.6139949264
5765	0.6139949073
5766	0.6139948385
5767	0.6139948343
5768	0.6139948227
5769	0.6139948174
5770	0.6139947813
5771	0.6139947781
5772	0.6139947372
5773	0.6139946305
5774	0.6139945024
5775	0.6139945021
5776	0.613994461
5777	0.6139944567
5778	0.6139944466
5779	0.6139944445
5780	0.6139944223
5781	0.6139944097
5782	0.6139943123
5783	0.613993626
5784	0.6139936069
5785	0.6139935358
5786	0.6139935358
5787	0.6139932669
5788	0.6139932233
5789	0.6139930707
5790	0.613991084
5791	0.6139910519
5792	0.61399101
5793	0.6139910071
5794	0.6139909256
5795	0.6139909256
5796	0.6139908944
5797	0.6139908944
5798	0.6139908944
5799	0.6139903982
5800	0.613990375
5801	0.6139898913
5802	0.6139898895
5803	0.6139897754
5804	0.613989544
5805	0.6139892045
5806	0.6139892045
5807	0.6139892
5808	0.6139891719
5809	0.6139891542
5810	0.6139891515
5811	0.6139891098
5812	0.613989108
5813	0.6139891076
5814	0.613989065
5815	0.6139890602
5816	0.6139890218
5817	0.6139890157
5818	0.6139888641
5819	0.6139888274
5820	0.6139888227
5821	0.6139887412
5822	0.6139887371
5823	0.6139887371
5824	0.6139887236
5825	0.613988566
5826	0.6139885274
5827	0.6139884983
5828	0.613988497
5829	0.613988497
5830	0.6139884596
5831	0.6139884388
5832	0.6139884359
5833	0.6139883764
5834	0.6139883349
5835	0.6139883017
5836	0.6139882944
5837	0.6139882891
5838	0.6139882824
5839	0.6139882422
5840	0.6139882422
5841	0.6139882421
5842	0.6139882421
5843	0.6139882271
5844	0.6139882116
5845	0.6139881946
5846	0.6139881763
5847	0.6139880781
5848	0.6139880521
5849	0.6139880273
5850	0.6139877514
5851	0.6139877497
5852	0.6139877497
5853	0.6139877052
5854	0.6139877033
5855	0.6139876717
5856	0.6139876431
5857	0.6139876431
5858	0.6139876431
5859	0.6139876318
5860	0.6139876285
5861	0.6139875445
5862	0.6139875444
5863	0.6139875404
5864	0.613987515
5865	0.613987515
5866	0.6139874667
5867	0.6139870871
5868	0.6139870189
5869	0.6139870142
5870	0.6139869902
5871	0.6139866657
5872	0.6139866379
5873	0.6139865985
5874	0.6139865985
5875	0.6139865837
5876	0.6139865747
5877	0.6139865515
5878	0.6139865081
5879	0.6139865065
5880	0.6139863947
5881	0.6139863373
5882	0.6139863245
5883	0.6139862033
5884	0.6139861952
5885	0.6139861756
5886	0.6139858758
5887	0.6139857861
5888	0.61398546
5889	0.6139852831
5890	0.6139846948
5891	0.6139846581
5892	0.6139844318
5893	0.6139844139
5894	0.6139843645
5895	0.6139843613
5896	0.6139843013
5897	0.6139842692
5898	0.6139842692
5899	0.6139841273
5900	0.6139841271
5901	0.6139841074
5902	0.6139836638
5903	0.6139836617
5904	0.6139834068
5905	0.6139832379
5906	0.6139831047
5907	0.6139831027
5908	0.6139830963
5909	0.6139830963
5910	0.613983047
5911	0.6139829858
5912	0.6139829706
5913	0.6139829267
5914	0.613982673
5915	0.6139823525
5916	0.6139823417
5917	0.6139822081
5918	0.6139820948
5919	0.6139820872
5920	0.6139820736
5921	0.6139816378
5922	0.6139816141
5923	0.6139815192
5924	0.6139814864
5925	0.6139814864
5926	0.6139814817
5927	0.6139814755
5928	0.6139814721
5929	0.6139814269
5930	0.6139813599
5931	0.6139812807
5932	0.6139812702
5933	0.613981255
5934	0.6139812411
5935	0.6139812163
5936	0.6139809909
5937	0.6139807304
5938	0.613980686
5939	0.6139805528
5940	0.6139804933
5941	0.613980481
5942	0.6139804783
5943	0.6139804783
5944	0.6139804192
5945	0.61398039
5946	0.6139803156
5947	0.6139801453
5948	0.6139800868
5949	0.6139800868
5950	0.6139800701
5951	0.6139800697
5952	0.6139800575
5953	0.6139800067
5954	0.6139799278
5955	0.6139799262
5956	0.6139799244
5957	0.6139799172
5958	0.6139799127
5959	0.6139798882
5960	0.6139798594
5961	0.6139798575
5962	0.6139798518
5963	0.6139797627
5964	0.6139797461
5965	0.613979582
5966	0.6139794926
5967	0.6139793016
5968	0.6139787765
5969	0.6139783232
5970	0.6139782867
5971	0.6139782607
5972	0.6139782336
5973	0.6139782318
5974	0.6139780318
5975	0.6139780202
5976	0.6139777668
5977	0.6139777114
5978	0.6139776947
5979	0.6139776814
5980	0.6139776741
5981	0.6139776501
5982	0.6139775884
5983	0.613977561
5984	0.6139775352
5985	0.6139775123
5986	0.6139773251
5987	0.6139773082
5988	0.6139772929
5989	0.6139772919
5990	0.6139772707
5991	0.6139771909
5992	0.6139771492
5993	0.6139771062
5994	0.6139771048
5995	0.6139769784
5996	0.6139769784
5997	0.6139769604
5998	0.6139768605
5999	0.6139768593
6000	0.6139768582
6001	0.6139768447
6002	0.6139768428
6003	0.6139768381
6004	0.6139768341
6005	0.6139765831
6006	0.6139765602
6007	0.613976523
6008	0.6139762877
6009	0.613976201
6010	0.6139757249
6011	0.6139755432
6012	0.613975503
6013	0.6139754356
6014	0.6139752805
6015	0.6139752724
6016	0.613975268
6017	0.6139752616
6018	0.6139747701
6019	0.6139746116
6020	0.6139745489
6021	0.6139745008
6022	0.6139739882
6023	0.6139739814
6024	0.6139739748
6025	0.6139739639
6026	0.6139738765
6027	0.613973867
6028	0.613973784
6029	0.6139737021
6030	0.6139734807
6031	0.6139734589
6032	0.6139734142
6033	0.613973345
6034	0.6139733245
6035	0.6139731403
6036	0.6139731183
6037	0.613973057
6038	0.6139726323
6039	0.6139725536
6040	0.6139724795
6041	0.6139724402
6042	0.6139724151
6043	0.6139723434
6044	0.613972325
6045	0.6139722976
6046	0.6139722413
6047	0.6139721964
6048	0.613972153
6049	0.6139721157
6050	0.6139721147
6051	0.6139721098
6052	0.6139721098
6053	0.6139721036
6054	0.6139719944
6055	0.6139717989
6056	0.6139717474
6057	0.6139717388
6058	0.6139716879
6059	0.6139715436
6060	0.6139715385
6061	0.6139715055
6062	0.6139714904
6063	0.6139714801
6064	0.6139714065
6065	0.6139714065
6066	0.6139714046
6067	0.6139712422
6068	0.6139712184
6069	0.6139711473
6070	0.6139707513
6071	0.6139707502
6072	0.6139707489
6073	0.6139707415
6074	0.6139707397
6075	0.6139707368
6076	0.6139707013
6077	0.6139707013
6078	0.6139706912
6079	0.61397064
6080	0.6139706321
6081	0.6139706069
6082	0.6139702296
6083	0.6139702211
6084	0.6139702061
6085	0.6139701485
6086	0.6139699494
6087	0.6139699395
6088	0.613969926
6089	0.6139699251
6090	0.613969924
6091	0.6139698768
6092	0.6139698532
6093	0.6139698241
6094	0.6139694219
6095	0.6139694218
6096	0.6139694094
6097	0.6139694004
6098	0.6139693964
6099	0.6139693925
6100	0.6139693716
6101	0.61396932
6102	0.6139693152
6103	0.6139691018
6104	0.6139690225
6105	0.6139689811
6106	0.6139689782
6107	0.6139688812
6108	0.6139688158
6109	0.6139687489
6110	0.6139687249
6111	0.6139687134
6112	0.6139686822
6113	0.6139685603
6114	0.6139685603
6115	0.6139685276
6116	0.6139684943
6117	0.6139684589
6118	0.6139683702
6119	0.6139683531
6120	0.6139683396
6121	0.6139683274
6122	0.6139665772
6123	0.6139662759
6124	0.6139662715
6125	0.6139662553
6126	0.6139662468
6127	0.6139662398
6128	0.613966239
6129	0.6139661832
6130	0.6139661739
6131	0.613966137
6132	0.6139661219
6133	0.61396584
6134	0.6139657916
6135	0.6139657797
6136	0.613965779
6137	0.6139657368
6138	0.6139657209
6139	0.6139657032
6140	0.6139656943
6141	0.6139656215
6142	0.6139655974
6143	0.6139653095
6144	0.6139653031
6145	0.6139652847
6146	0.6139644338
6147	0.6139643967
6148	0.613964244
6149	0.6139642409
6150	0.6139642075
6151	0.6139641882
6152	0.6139641134
6153	0.6139640632
6154	0.6139640544
6155	0.6139639491
6156	0.6139639235
6157	0.6139639172
6158	0.6139639115
6159	0.6139638676
6160	0.6139638352
6161	0.6139638266
6162	0.6139638117
6163	0.6139637697
6164	0.6139637393
6165	0.6139637357
6166	0.6139637135
6167	0.6139637135
6168	0.6139637073
6169	0.6139637038
6170	0.6139636728
6171	0.6139636616
6172	0.6139636337
6173	0.6139636086
6174	0.6139635974
6175	0.6139635928
6176	0.6139635928
6177	0.61396357
6178	0.6139635645
6179	0.6139635599
6180	0.6139634471
6181	0.61396344
6182	0.6139634144
6183	0.6139633836
6184	0.6139633822
6185	0.6139633812
6186	0.6139631794
6187	0.6139631773
6188	0.6139631402
6189	0.6139629349
6190	0.6139628988
6191	0.6139628927
6192	0.6139628927
6193	0.6139628019
6194	0.6139626152
6195	0.6139624838
6196	0.6139624419
6197	0.6139623725
6198	0.6139623689
6199	0.6139622895
6200	0.6139622791
6201	0.6139622764
6202	0.6139622423
6203	0.6139616993
6204	0.6139608967
6205	0.6139608918
6206	0.6139608337
6207	0.6139603355
6208	0.6139602528
6209	0.6139602485
6210	0.6139602402
6211	0.6139602369
6212	0.6139600505
6213	0.6139600323
6214	0.6139587974
6215	0.6139587091
6216	0.613958519
6217	0.6139584925
6218	0.6139581305
6219	0.6139581154
6220	0.6139578593
6221	0.6139577839
6222	0.613956589
6223	0.6139565133
6224	0.6139563345
6225	0.6139563316
6226	0.6139563079
6227	0.6139562947
6228	0.613956141
6229	0.6139561006
6230	0.6139560773
6231	0.6139560714
6232	0.6139560099
6233	0.613955997
6234	0.6139557119
6235	0.6139557119
6236	0.6139556433
6237	0.6139556374
6238	0.6139556284
6239	0.61395553
6240	0.6139554487
6241	0.6139554352
6242	0.6139554186
6243	0.6139554143
6244	0.6139554056
6245	0.6139554056
6246	0.6139552233
6247	0.6139549444
6248	0.6139549437
6249	0.6139549114
6250	0.6139548988
6251	0.6139548876
6252	0.6139548756
6253	0.6139548559
6254	0.6139547149
6255	0.6139547024
6256	0.6139546908
6257	0.6139546755
6258	0.6139537965
6259	0.6139537203
6260	0.6139537099
6261	0.6139536199
6262	0.6139535824
6263	0.6139535761
6264	0.6139534171
6265	0.6139533765
6266	0.6139533737
6267	0.6139533286
6268	0.6139533229
6269	0.6139533069
6270	0.6139532668
6271	0.6139532413
6272	0.6139532362
6273	0.6139532063
6274	0.613953096
6275	0.6139530732
6276	0.6139530205
6277	0.6139528804
6278	0.6139528798
6279	0.6139528436
6280	0.6139528361
6281	0.6139527808
6282	0.6139527684
6283	0.6139527548
6284	0.613952576
6285	0.6139525504
6286	0.6139525415
6287	0.6139521936
6288	0.6139521724
6289	0.6139521608
6290	0.6139520829
6291	0.6139520289
6292	0.6139520187
6293	0.6139520165
6294	0.6139520073
6295	0.6139520073
6296	0.6139509907
6297	0.6139508677
6298	0.6139508634
6299	0.6139507943
6300	0.6139505358
6301	0.6139505358
6302	0.6139505219
6303	0.6139505112
6304	0.6139503328
6305	0.6139503092
6306	0.6139503092
6307	0.6139502782
6308	0.6139501386
6309	0.6139501284
6310	0.613950121
6311	0.613950121
6312	0.6139500283
6313	0.613950026
6314	0.6139498827
6315	0.6139498459
6316	0.6139498403
6317	0.6139498322
6318	0.6139498265
6319	0.6139498265
6320	0.6139497661
6321	0.6139497511
6322	0.613949751
6323	0.6139497459
6324	0.6139497451
6325	0.6139490233
6326	0.6139489851
6327	0.6139489658
6328	0.6139489383
6329	0.6139489146
6330	0.6139489131
6331	0.6139488987
6332	0.6139487802
6333	0.6139486798
6334	0.6139486443
6335	0.6139486274
6336	0.6139482864
6337	0.6139482643
6338	0.6139482063
6339	0.6139478601
6340	0.6139478601
6341	0.6139478434
6342	0.6139478321
6343	0.6139477321
6344	0.6139477289
6345	0.6139476303
6346	0.6139474991
6347	0.6139474878
6348	0.6139474692
6349	0.6139474551
6350	0.6139472901
6351	0.6139472885
6352	0.6139472681
6353	0.6139470998
6354	0.6139469604
6355	0.6139468994
6356	0.613946886
6357	0.6139468131
6358	0.6139467855
6359	0.6139467683
6360	0.6139467544
6361	0.6139466443
6362	0.6139466286
6363	0.6139466006
6364	0.6139466006
6365	0.6139465785
6366	0.6139465635
6367	0.6139465521
6368	0.613946454
6369	0.6139463502
6370	0.613946344
6371	0.6139462372
6372	0.6139462313
6373	0.6139462152
6374	0.6139462152
6375	0.6139459005
6376	0.6139458358
6377	0.6139457783
6378	0.6139457763
6379	0.6139457705
6380	0.6139457482
6381	0.613945639
6382	0.613945639
6383	0.613945584
6384	0.61394556
6385	0.61394551
6386	0.6139455025
6387	0.6139454259
6388	0.6139452873
6389	0.6139452582
6390	0.6139451032
6391	0.6139450888
6392	0.6139450885
6393	0.6139450506
6394	0.6139450215
6395	0.6139447478
6396	0.6139447412
6397	0.6139445143
6398	0.6139444721
6399	0.6139444633
6400	0.6139444633
6401	0.6139444402
6402	0.6139443852
6403	0.6139443782
6404	0.6139442256
6405	0.6139441944
6406	0.613944183
6407	0.613944156
6408	0.613944156
6409	0.613944156
6410	0.6139441502
6411	0.6139441477
6412	0.6139440598
6413	0.6139440543
6414	0.6139440479
6415	0.6139440348
6416	0.6139440289
6417	0.613944014
6418	0.6139439807
6419	0.6139435067
6420	0.6139434691
6421	0.6139434654
6422	0.6139434446
6423	0.6139434231
6424	0.6139433929
6425	0.6139428849
6426	0.6139427699
6427	0.6139424641
6428	0.6139424544
6429	0.6139424385
6430	0.6139420948
6431	0.6139420452
6432	0.6139419932
6433	0.6139419017
6434	0.6139418899
6435	0.613941881
6436	0.6139418576
6437	0.61394184
6438	0.6139416779
6439	0.613941447
6440	0.6139414461
6441	0.6139414315
6442	0.6139413817
6443	0.6139413603
6444	0.6139413565
6445	0.6139413534
6446	0.6139413469
6447	0.6139413201
6448	0.6139410881
6449	0.6139410178
6450	0.6139410129
6451	0.6139409304
6452	0.6139409137
6453	0.6139409073
6454	0.6139409047
6455	0.6139407993
6456	0.6139407952
6457	0.6139407694
6458	0.6139407656
6459	0.6139407634
6460	0.6139407525
6461	0.6139407518
6462	0.6139407465
6463	0.6139407423
6464	0.6139407107
6465	0.6139407066
6466	0.613940649
6467	0.6139406489
6468	0.6139406067
6469	0.6139405885
6470	0.6139405825
6471	0.613940575
6472	0.6139405693
6473	0.6139405693
6474	0.6139405399
6475	0.6139405399
6476	0.6139403504
6477	0.6139402236
6478	0.6139401322
6479	0.6139401153
6480	0.6139400862
6481	0.6139400851
6482	0.6139399909
6483	0.6139399482
6484	0.6139399256
6485	0.6139399189
6486	0.6139399188
6487	0.6139399141
6488	0.6139398988
6489	0.6139398983
6490	0.6139398441
6491	0.6139397832
6492	0.6139396167
6493	0.6139396167
6494	0.6139396068
6495	0.6139396021
6496	0.6139395936
6497	0.6139395911
6498	0.6139395722
6499	0.6139395688
6500	0.6139395408
6501	0.6139395345
6502	0.613939533
6503	0.613938745
6504	0.6139387201
6505	0.6139386373
6506	0.6139386196
6507	0.6139386183
6508	0.6139385384
6509	0.6139385229
6510	0.6139384212
6511	0.6139383641
6512	0.6139383513
6513	0.6139383474
6514	0.613938342
6515	0.6139383387
6516	0.6139383304
6517	0.6139383277
6518	0.6139382626
6519	0.6139382543
6520	0.613937922
6521	0.6139379182
6522	0.6139378718
6523	0.6139378054
6524	0.613937733
6525	0.6139376893
6526	0.6139376877
6527	0.6139376697
6528	0.6139376314
6529	0.6139376017
6530	0.6139375976
6531	0.6139373516
6532	0.6139373362
6533	0.6139373345
6534	0.6139372856
6535	0.6139372824
6536	0.6139372705
6537	0.6139372596
6538	0.6139371701
6539	0.6139371598
6540	0.6139371226
6541	0.6139370918
6542	0.6139370782
6543	0.6139370539
6544	0.6139369608
6545	0.613936914
6546	0.6139369024
6547	0.6139368908
6548	0.6139368749
6549	0.6139368599
6550	0.6139368281
6551	0.6139368261
6552	0.6139368151
6553	0.6139368114
6554	0.6139367631
6555	0.6139367531
6556	0.6139367015
6557	0.6139367015
6558	0.6139366533
6559	0.6139366132
6560	0.6139366058
6561	0.6139365543
6562	0.6139359719
6563	0.6139359709
6564	0.6139358711
6565	0.6139358422
6566	0.6139358409
6567	0.6139357954
6568	0.6139355151
6569	0.613935514
6570	0.613935514
6571	0.613935503
6572	0.6139354815
6573	0.6139354149
6574	0.6139351408
6575	0.6139351139
6576	0.6139351093
6577	0.6139350861
6578	0.6139350442
6579	0.6139349974
6580	0.6139349403
6581	0.6139349403
6582	0.6139349352
6583	0.6139349197
6584	0.6139345537
6585	0.6139345537
6586	0.6139345476
6587	0.6139345345
6588	0.613934474
6589	0.6139344617
6590	0.6139341435
6591	0.6139340647
6592	0.6139339982
6593	0.6139331272
6594	0.6139331272
6595	0.6139331193
6596	0.6139331193
6597	0.6139330532
6598	0.6139330231
6599	0.6139330231
6600	0.6139329493
6601	0.6139324252
6602	0.6139323129
6603	0.6139322914
6604	0.6139322896
6605	0.6139321997
6606	0.6139320042
6607	0.6139319835
6608	0.6139319811
6609	0.6139319276
6610	0.613931918
6611	0.6139316818
6612	0.6139316621
6613	0.6139315703
6614	0.6139315061
6615	0.6139313327
6616	0.6139313326
6617	0.6139309309
6618	0.6139309022
6619	0.613930892
6620	0.6139308554
6621	0.6139308485
6622	0.6139308169
6623	0.6139308082
6624	0.6139308016
6625	0.6139308016
6626	0.6139307985
6627	0.6139307984
6628	0.6139307448
6629	0.6139307349
6630	0.6139307064
6631	0.6139307009
6632	0.6139306789
6633	0.6139306779
6634	0.613930668
6635	0.6139306157
6636	0.6139305698
6637	0.6139304313
6638	0.6139304222
6639	0.6139304108
6640	0.6139303506
6641	0.6139303151
6642	0.6139302935
6643	0.6139302681
6644	0.6139302621
6645	0.6139302499
6646	0.6139302348
6647	0.6139302276
6648	0.61392994
6649	0.6139299011
6650	0.6139298253
6651	0.6139298253
6652	0.6139297511
6653	0.6139297499
6654	0.6139296549
6655	0.6139295888
6656	0.6139295576
6657	0.613929547
6658	0.6139295109
6659	0.6139294192
6660	0.6139292821
6661	0.6139292638
6662	0.6139289714
6663	0.6139288349
6664	0.6139288349
6665	0.6139288201
6666	0.6139288161
6667	0.613928812
6668	0.6139287817
6669	0.6139287669
6670	0.6139287563
6671	0.6139286324
6672	0.6139284979
6673	0.6139284409
6674	0.6139283743
6675	0.6139282656
6676	0.6139282656
6677	0.6139281776
6678	0.6139281743
6679	0.6139279259
6680	0.6139279239
6681	0.6139279143
6682	0.6139278496
6683	0.6139278384
6684	0.6139278383
6685	0.613927829
6686	0.6139278173
6687	0.6139277848
6688	0.6139270033
6689	0.6139269942
6690	0.6139269872
6691	0.6139269853
6692	0.6139269412
6693	0.6139269412
6694	0.6139269082
6695	0.6139269082
6696	0.6139268683
6697	0.6139268292
6698	0.6139262609
6699	0.6139262609
6700	0.6139261098
6701	0.6139261072
6702	0.6139260491
6703	0.6139260473
6704	0.6139260473
6705	0.6139260413
6706	0.6139259129
6707	0.6139251986
6708	0.6139251985
6709	0.6139251682
6710	0.6139251195
6711	0.613924918
6712	0.6139249126
6713	0.6139249059
6714	0.6139247961
6715	0.6139246493
6716	0.6139246476
6717	0.6139246251
6718	0.6139246219
6719	0.6139246169
6720	0.6139244321
6721	0.6139244086
6722	0.6139243948
6723	0.6139243907
6724	0.6139243907
6725	0.6139243878
6726	0.6139243873
6727	0.6139243352
6728	0.6139243245
6729	0.6139242357
6730	0.613924089
6731	0.613924086
6732	0.613924086
6733	0.613924068
6734	0.613923316
6735	0.6139233136
6736	0.6139232734
6737	0.6139232681
6738	0.6139232381
6739	0.6139231526
6740	0.6139231377
6741	0.613923136
6742	0.6139230243
6743	0.6139230198
6744	0.6139229953
6745	0.6139229937
6746	0.6139229737
6747	0.6139228917
6748	0.6139228178
6749	0.6139227471
6750	0.6139220141
6751	0.6139219876
6752	0.6139218757
6753	0.6139218727
6754	0.6139218169
6755	0.6139218155
6756	0.6139218026
6757	0.6139218016
6758	0.6139218006
6759	0.6139217647
6760	0.6139216566
6761	0.613921629
6762	0.6139215563
6763	0.6139215024
6764	0.6139215023
6765	0.6139214867
6766	0.6139214407
6767	0.6139212773
6768	0.6139211159
6769	0.6139210764
6770	0.6139203522
6771	0.6139203515
6772	0.6139202996
6773	0.6139202097
6774	0.6139202095
6775	0.613920209
6776	0.6139200837
6777	0.6139200811
6778	0.6139200779
6779	0.6139197469
6780	0.6139197289
6781	0.6139195887
6782	0.6139195755
6783	0.6139191954
6784	0.6139191753
6785	0.6139191703
6786	0.6139190941
6787	0.6139190941
6788	0.6139189186
6789	0.6139189174
6790	0.6139189157
6791	0.6139182029
6792	0.6139178616
6793	0.6139178395
6794	0.6139177785
6795	0.613917777
6796	0.613917777
6797	0.6139177663
6798	0.6139176934
6799	0.6139176792
6800	0.6139176774
6801	0.6139176689
6802	0.6139176689
6803	0.6139176595
6804	0.6139176541
6805	0.6139176213
6806	0.6139160486
6807	0.6139158311
6808	0.613915711
6809	0.6139156488
6810	0.6139156218
6811	0.6139155859
6812	0.6139154702
6813	0.6139154698
6814	0.6139154248
6815	0.6139154122
6816	0.6139154122
6817	0.6139154114
6818	0.6139153096
6819	0.6139153087
6820	0.6139152834
6821	0.6139152235
6822	0.6139152216
6823	0.6139152088
6824	0.6139151625
6825	0.613915145
6826	0.6139151232
6827	0.6139151187
6828	0.6139151187
6829	0.613914841
6830	0.613914841
6831	0.6139148325
6832	0.6139148321
6833	0.6139148288
6834	0.6139148258
6835	0.6139148207
6836	0.6139148166
6837	0.6139148006
6838	0.6139146789
6839	0.6139146789
6840	0.6139146745
6841	0.6139146621
6842	0.613914651
6843	0.6139146459
6844	0.6139146269
6845	0.6139146101
6846	0.6139146101
6847	0.6139146006
6848	0.6139146006
6849	0.61391456
6850	0.6139145566
6851	0.6139144906
6852	0.6139142895
6853	0.613914287
6854	0.6139141996
6855	0.6139141996
6856	0.6139139065
6857	0.6139132978
6858	0.6139132854
6859	0.6139131158
6860	0.6139131049
6861	0.6139130497
6862	0.6139130313
6863	0.6139128976
6864	0.613911508
6865	0.6139115022
6866	0.6139114777
6867	0.6139114754
6868	0.6139114707
6869	0.613911287
6870	0.6139112671
6871	0.6139112591
6872	0.6139112381
6873	0.6139112336
6874	0.613911221
6875	0.6139112208
6876	0.6139112086
6877	0.6139111702
6878	0.6139111038
6879	0.6139110905
6880	0.6139110711
6881	0.6139110403
6882	0.613910985
6883	0.6139109609
6884	0.6139109604
6885	0.6139108449
6886	0.6139108349
6887	0.6139108324
6888	0.6139107245
6889	0.6139105996
6890	0.6139102938
6891	0.6139099437
6892	0.6139097875
6893	0.6139097547
6894	0.6139097478
6895	0.6139096984
6896	0.6139096852
6897	0.6139096832
6898	0.6139096748
6899	0.6139093518
6900	0.6139093185
6901	0.6139092715
6902	0.6139092145
6903	0.6139091333
6904	0.6139091168
6905	0.6139091013
6906	0.6139088995
6907	0.6139088894
6908	0.6139088524
6909	0.6139087711
6910	0.6139087692
6911	0.6139086498
6912	0.6139086363
6913	0.6139085585
6914	0.6139083332
6915	0.6139083265
6916	0.6139083216
6917	0.6139083146
6918	0.6139082888
6919	0.6139082869
6920	0.6139081567
6921	0.6139081169
6922	0.6139081125
6923	0.6139079807
6924	0.6139079793
6925	0.6139076865
6926	0.6139076851
6927	0.6139076848
6928	0.6139076752
6929	0.6139076709
6930	0.6139076664
6931	0.6139074381
6932	0.613907428
6933	0.6139074133
6934	0.6139070794
6935	0.6139070296
6936	0.6139070294
6937	0.6139068175
6938	0.6139065677
6939	0.613906566
6940	0.6139065636
6941	0.6139064169
6942	0.6139063692
6943	0.6139063004
6944	0.6139062883
6945	0.6139062702
6946	0.6139062301
6947	0.6139062213
6948	0.6139062113
6949	0.6139062084
6950	0.6139056518
6951	0.6139056231
6952	0.6139055353
6953	0.6139055313
6954	0.6139055308
6955	0.6139055308
6956	0.6139055295
6957	0.6139055181
6958	0.613905482
6959	0.6139054804
6960	0.6139054303
6961	0.6139054049
6962	0.6139054029
6963	0.6139053871
6964	0.6139053864
6965	0.6139053777
6966	0.613905362
6967	0.6139053615
6968	0.6139047789
6969	0.6139047269
6970	0.6139047211
6971	0.6139047211
6972	0.613904506
6973	0.6139044804
6974	0.6139044787
6975	0.613904463
6976	0.6139044398
6977	0.6139044343
6978	0.6139043927
6979	0.6139043681
6980	0.613904346
6981	0.6139043431
6982	0.6139043401
6983	0.6139036129
6984	0.6139036042
6985	0.6139036035
6986	0.6139036035
6987	0.6139035961
6988	0.6139032582
6989	0.6139032575
6990	0.6139030378
6991	0.6139030295
6992	0.6139030227
6993	0.6139030005
6994	0.6139029968
6995	0.6139029743
6996	0.6139027327
6997	0.6139027216
6998	0.613902667
6999	0.6139026257
7000	0.6139026224
7001	0.6139026084
7002	0.6139024504
7003	0.6139024396
7004	0.6139022248
7005	0.6139022137
7006	0.6139013533
7007	0.613901329
7008	0.6139013208
7009	0.6139012153
7010	0.613901198
7011	0.6139011934
7012	0.6139011916
7013	0.6139011916
7014	0.6139011856
7015	0.6139011596
7016	0.6139011552
7017	0.6139011552
7018	0.613901155
7019	0.6139011395
7020	0.6139011395
7021	0.6139011343
7022	0.6139011287
7023	0.6139009441
7024	0.6139009303
7025	0.6139009208
7026	0.613900894
7027	0.6139008937
7028	0.6139008809
7029	0.6139008652
7030	0.6139008368
7031	0.6139008241
7032	0.6139007643
7033	0.6139007402
7034	0.6139005725
7035	0.613900564
7036	0.6139005502
7037	0.6139005464
7038	0.6139005464
7039	0.6139005407
7040	0.6139004983
7041	0.6139004192
7042	0.6139003833
7043	0.6139003616
7044	0.6139003211
7045	0.6139003185
7046	0.6139001459
7047	0.6139001405
7048	0.6139000391
7049	0.6138999977
7050	0.6138999257
7051	0.6138998537
7052	0.613899853
7053	0.6138998519
7054	0.6138998444
7055	0.6138998356
7056	0.6138998285
7057	0.6138998271
7058	0.6138996793
7059	0.6138996779
7060	0.6138996727
7061	0.6138996718
7062	0.6138996486
7063	0.6138996371
7064	0.6138996323
7065	0.6138996308
7066	0.6138995624
7067	0.613899561
7068	0.6138995601
7069	0.6138995581
7070	0.6138995034
7071	0.6138994431
7072	0.6138994327
7073	0.6138994096
7074	0.6138992963
7075	0.6138992892
7076	0.6138992106
7077	0.613899061
7078	0.6138990583
7079	0.6138990553
7080	0.6138990356
7081	0.613899023
7082	0.6138989983
7083	0.6138989796
7084	0.6138984808
7085	0.6138983999
7086	0.6138983253
7087	0.6138983027
7088	0.6138982981
7089	0.6138982421
7090	0.6138982312
7091	0.6138981663
7092	0.6138980469
7093	0.6138980468
7094	0.6138980281
7095	0.6138980174
7096	0.6138980058
7097	0.6138979997
7098	0.6138979955
7099	0.6138979049
7100	0.6138978966
7101	0.6138978391
7102	0.6138978391
7103	0.6138978286
7104	0.6138978286
7105	0.6138978266
7106	0.6138977994
7107	0.613897794
7108	0.6138977568
7109	0.6138976975
7110	0.6138976943
7111	0.6138975887
7112	0.6138975862
7113	0.6138975181
7114	0.6138975173
7115	0.6138975034
7116	0.6138975029
7117	0.6138975002
7118	0.6138975002
7119	0.6138973401
7120	0.6138973397
7121	0.6138973368
7122	0.613897305
7123	0.6138973038
7124	0.6138973038
7125	0.6138973038
7126	0.6138972885
7127	0.6138972733
7128	0.6138972671
7129	0.6138972605
7130	0.6138972546
7131	0.6138972429
7132	0.6138972429
7133	0.6138972429
7134	0.613897226
7135	0.6138972225
7136	0.6138962657
7137	0.613896248
7138	0.6138962427
7139	0.6138962333
7140	0.6138961974
7141	0.6138961474
7142	0.613896138
7143	0.6138961355
7144	0.6138961279
7145	0.6138961218
7146	0.6138960815
7147	0.6138960565
7148	0.613896007
7149	0.6138959558
7150	0.6138959557
7151	0.6138959404
7152	0.6138958966
7153	0.6138958773
7154	0.6138958745
7155	0.6138958725
7156	0.6138958717
7157	0.6138949472
7158	0.6138949181
7159	0.6138948379
7160	0.6138948035
7161	0.6138947983
7162	0.6138947849
7163	0.6138947784
